teilnehmer_id;anrede;vorname;nachname;email;telefon;firma;position;branche;plz;ort;land;ticket_typ;teilnahmetage;anzahl_teilnahmetage;newsletter_opt_in;anmeldedatum_event;erstellt_am
TN-00622;Herr;Andreas;Köhler;andreas.koehler@krausesanierungsgm.de;+49 8037 472724;Krause Sanierungs GmbH;Projektleiter/-in;Bauingenieurwesen;75173;Pforzheim;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2026-01-07;2026-01-07T15:48:31
TN-00623;Herr;Peter;Peters;peter.peters@planungsbueropeter.de;+49 8704 838594;Planungsbüro Peters;Projektleiter/-in;Maler & Stuckateur;87616;Marktoberdorf;DE;Tagesticket;14.01.2026;1;false;2025-11-16;2025-11-16T15:18:50
TN-00624;Frau;Theresa;Günther;theresa.guenther@guentherbaustoffe.de;+49 9474 371914;Günther Baustoffe;Niederlassungsleiter/-in;Baustoffhandel;87616;Marktoberdorf;DE;Tagesticket;16.01.2026;1;false;2025-10-12;2025-10-12T07:38:59
TN-00625;Herr;Thomas;Werner;thomas.werner@bergerfliesenag.de;+49 9465 861173;Berger Fliesen AG;Vertriebsmitarbeiter/-in;Wohnungswirtschaft;75173;Pforzheim;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-11-18;2025-11-18T23:51:49
TN-00626;Frau;Bettina;Hagspiel;bettina.hagspiel@schulzbodengmbh.de;+49 9850 297364;Schulz Boden GmbH;Geschäftsführer/-in;Bauträger;88131;Lindau;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-09-23;2025-09-23T01:33:00
TN-00627;Herr;Florian;Lehmann;florian.lehmann@ingenieurbuerolehm.de;+49 8898 255362;Ingenieurbüro Lehmann;Vertriebsmitarbeiter/-in;Dachdecker;88131;Lindau;DE;2-Tages-Ticket;"14.01.2026;15.01.2026";2;true;2025-09-18;2025-09-18T01:13:30
TN-00628;Herr;Werner;Peters;werner.peters@petersbaustoffhand.de;+49 9397 354415;Peters Baustoffhandel;Meister/-in;Wohnungswirtschaft;88212;Ravensburg;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-09-05;2025-09-05T03:28:19
TN-00629;Frau;Claudia;Krüger;claudia.krueger@krausesanierungsme.de;+49 9270 404899;Krause Sanierungs Meisterbetrieb;Geschäftsführer/-in;Fliesenleger;88212;Ravensburg;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-12-22;2025-12-22T16:45:25
TN-00630;Frau;Heike;Lang;heike.lang@lehmannbaubaugmbh.de;+49 9655 537400;Lehmann Bau Bau GmbH;Vertriebsmitarbeiter/-in;Baustoffhandel;70173;Stuttgart;DE;Tagesticket;14.01.2026;1;false;2025-12-17;2025-12-17T18:21:30
TN-00631;Frau;Theresa;Beck;theresa.beck@schwarzfliesenhand.de;+49 7950 632294;Schwarz Fliesen Handwerk GmbH;Meister/-in;Bauingenieurwesen;88131;Lindau;DE;2-Tages-Ticket;"14.01.2026;15.01.2026";2;false;2025-12-01;2025-12-01T10:49:08
TN-00632;Frau;Simone;Settele;simone.settele@settelehandwerksbe.de;+49 9961 845941;Settele Handwerksbetrieb;Einkäufer/-in;Dachdecker;75173;Pforzheim;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-09-26;2025-09-26T19:14:35
TN-00633;Frau;Renate;Hagspiel;renate.hagspiel@planungsbuerohagsp.de;+49 7353 799459;Planungsbüro Hagspiel;Vertriebsmitarbeiter/-in;Architektur;94032;Passau;DE;2-Tages-Ticket;"14.01.2026;15.01.2026";2;true;2025-10-11;2025-10-11T13:39:43
TN-00634;Herr;Georg;Herrmann;georg.herrmann@herrmannsanierungs.de;+49 7074 476215;Herrmann Sanierungs e.K.;Projektleiter/-in;Maler & Stuckateur;89077;Ulm;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-10-12;2025-10-12T00:01:41
TN-00635;Herr;Konstantin;Schneider;konstantin.schneider@schneiderbaustoffe.de;+49 7494 689280;Schneider Baustoffe;Meister/-in;Fliesenleger;79098;Freiburg im Breisgau;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-09-23;2025-09-23T11:08:07
TN-00636;Frau;Ines;Weiß;ines.weiss@eberleholzbaugmbhc.de;+49 9893 152871;Eberle Holzbau GmbH & Co. KG;Vertriebsmitarbeiter/-in;Fliesenleger;88045;Friedrichshafen;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-12-27;2025-12-27T16:11:35
TN-00637;Herr;Martin;Sailer;martin.sailer@architekturbuerosa.de;+49 7684 760525;Architekturbüro Sailer;Inhaber/-in;Bauträger;89312;Günzburg;DE;2-Tages-Ticket;"14.01.2026;16.01.2026";2;false;2025-09-09;2025-09-09T11:35:30
TN-00638;Herr;Patrick;Lang;patrick.lang@junghochundtiefbau.de;+49 8370 958952;Jung Hoch- und Tiefbau Meisterbetrieb;Bauleiter/-in;Baustoffhandel;87534;Oberstaufen;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-10-01;2025-10-01T07:04:12
TN-00639;Frau;Verena;Weiß;verena.weiss@planungsbueroweiss.de;+49 7701 189374;Planungsbüro Weiß;Projektleiter/-in;Maler & Stuckateur;88212;Ravensburg;DE;2-Tages-Ticket;"14.01.2026;15.01.2026";2;false;2025-11-06;2025-11-06T14:40:00
TN-00640;Frau;Daniela;Frank;daniela.frank@planungsbuerofrank.de;+49 7565 940715;Planungsbüro Frank;Einkäufer/-in;Dachdecker;88045;Friedrichshafen;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-11-22;2025-11-22T05:22:04
TN-00641;Frau;Elke;Sailer;elke.sailer@architekturbuerosa.de;+49 9939 945411;Architekturbüro Sailer;Auszubildende/-r;Baustoffhandel;75173;Pforzheim;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-09-29;2025-09-29T14:28:19
TN-00642;Frau;Bettina;Weiß;bettina.weiss@wernerstuckmeister.de;+49 7618 702466;Werner Stuck Meisterbetrieb;Geschäftsführer/-in;Sanierung/Denkmalschutz;87509;Immenstadt;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2026-01-07;2026-01-07T12:38:38
TN-00643;Frau;Verena;Werner;verena.werner@wernerhandwerksbet.de;+49 8284 460875;Werner Handwerksbetrieb;Geschäftsführer/-in;Wohnungswirtschaft;89312;Günzburg;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-10-30;2025-10-30T10:14:53
TN-00644;Herr;Jonas;Schmitt;jonas.schmitt@ingenieurbueroschm.de;+49 9856 462021;Ingenieurbüro Schmitt;Niederlassungsleiter/-in;Dachdecker;94032;Passau;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-12-30;2025-12-30T08:57:44
TN-00645;Frau;Stefanie;Schneider;stefanie.schneider@jungnatursteinhand.de;+49 8162 324116;Jung Naturstein Handwerk GmbH;Inhaber/-in;Trockenbau;87459;Pfronten;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-12-11;2025-12-11T09:33:52
TN-00646;Frau;Anja;Schmidt;anja.schmidt@wolfholzbaumeister.de;+49 7452 867543;Wolf Holzbau Meisterbetrieb;Geschäftsführer/-in;Maler & Stuckateur;80331;München;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-11-22;2025-11-22T10:08:18
TN-00647;Frau;Karin;Fischer;karin.fischer@architekturbuerofi.de;+49 7021 575159;Architekturbüro Fischer;Architekt/-in;Bauträger;75173;Pforzheim;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-10-29;2025-10-29T04:35:57
TN-00648;Herr;Manfred;Zimmermann;manfred.zimmermann@langbodenag.de;+49 9115 710658;Lang Boden AG;Meister/-in;Maler & Stuckateur;88045;Friedrichshafen;DE;Tagesticket;14.01.2026;1;false;2025-10-19;2025-10-19T10:03:17
TN-00649;Herr;Felix;Berchtold;felix.berchtold@fischermalerag.de;+49 7319 487233;Fischer Maler AG;Niederlassungsleiter/-in;Trockenbau;87459;Pfronten;DE;Tagesticket;16.01.2026;1;true;2025-12-02;2025-12-02T19:30:00
TN-00650;Frau;Katrin;Friedrich;katrin.friedrich@schmittsanierungsh.de;+49 7591 630354;Schmitt Sanierungs Handwerk GmbH;Bauleiter/-in;Fliesenleger;88212;Ravensburg;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-11-21;2025-11-21T06:59:56
TN-00651;Herr;Konstantin;Gangl;konstantin.gangl@huberputzag.de;+49 8512 224535;Huber Putz AG;Polier/-in;Dachdecker;87509;Immenstadt;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-10-01;2025-10-01T18:55:33
TN-00652;Frau;Kerstin;Schwarz;kerstin.schwarz@beckerbodenek.de;+49 8990 129336;Becker Boden e.K.;Bauleiter/-in;Architektur;80331;München;DE;2-Tages-Ticket;"14.01.2026;15.01.2026";2;false;2025-11-13;2025-11-13T01:06:32
TN-00653;Frau;Claudia;Brutscher;claudia.brutscher@brutscherbaustoffe.de;+49 9002 102187;Brutscher Baustoffe;Inhaber/-in;Trockenbau;88131;Lindau;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-10-06;2025-10-06T21:12:04
TN-00654;Herr;Lukas;Mayer;lukas.mayer@ingenieurbueromaye.de;+49 8946 974994;Ingenieurbüro Mayer;Mitarbeiter/-in Verkauf Innendienst;Bauingenieurwesen;75173;Pforzheim;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-11-05;2025-11-05T22:22:13
TN-00655;Herr;Konstantin;Frank;konstantin.frank@winklerwaermedaemm.de;+49 9559 796781;Winkler Wärmedämm AG;Polier/-in;Dachdecker;87459;Pfronten;DE;Tagesticket;14.01.2026;1;true;2025-11-03;2025-11-03T11:37:03
TN-00656;Frau;Barbara;König;barbara.koenig@peterswaermedaemme.de;+49 9896 126008;Peters Wärmedämm e.K.;Polier/-in;Sanierung/Denkmalschutz;84028;Landshut;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-09-18;2025-09-18T12:34:45
TN-00657;Frau;Marion;Berger;marion.berger@bauermalerbaugmbh.de;+49 9335 647098;Bauer Maler Bau GmbH;Meister/-in;Fliesenleger;89312;Günzburg;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-12-22;2025-12-22T08:20:30
TN-00658;Herr;Peter;Winkler;peter.winkler@planungsbuerowinkl.de;+49 8004 969993;Planungsbüro Winkler;Mitarbeiter/-in Verkauf Innendienst;Bauingenieurwesen;87561;Oberstdorf;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-10-24;2025-10-24T17:25:05
TN-00659;Frau;Bettina;Friedrich;bettina.friedrich@kruegerbauag.de;+49 9162 432799;Krüger Bau AG;Einkäufer/-in;Wohnungswirtschaft;87616;Marktoberdorf;DE;Tagesticket;14.01.2026;1;true;2025-11-20;2025-11-20T21:44:38
TN-00660;Herr;Holger;Schäfer;holger.schaefer@schroederfliesenme.de;+49 8668 811572;Schröder Fliesen Meisterbetrieb;Bauleiter/-in;Bauhandwerk;87435;Kempten;DE;2-Tages-Ticket;"14.01.2026;15.01.2026";2;false;2025-10-01;2025-10-01T06:45:05
TN-00661;Frau;Julia;Schmidt;julia.schmidt@schmidtbaustoffe.de;+49 8690 439966;Schmidt Baustoffe;Projektleiter/-in;Dachdecker;78462;Konstanz;DE;2-Tages-Ticket;"14.01.2026;15.01.2026";2;false;2025-09-20;2025-09-20T12:10:53
TN-00662;Herr;Stefan;Bauer;stefan.bauer@herrmannfassadenba.de;+49 8103 163577;Herrmann Fassaden Bau GmbH;Architekt/-in;Fliesenleger;88045;Friedrichshafen;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-11-15;2025-11-15T02:27:24
TN-00663;Herr;Benedikt;Schmidt;benedikt.schmidt@starkfassadengmbh.de;+49 9765 206440;Stark Fassaden GmbH;Meister/-in;Trockenbau;86150;Augsburg;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-12-17;2025-12-17T22:10:40
TN-00664;Herr;Dominik;Vogel;dominik.vogel@settelemalerhandwe.de;+49 7583 491438;Settele Maler Handwerk GmbH;Auszubildende/-r;Architektur;88045;Friedrichshafen;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-10-10;2025-10-10T20:10:40
TN-00665;Frau;Marion;Schmitt;marion.schmitt@berchtoldwaermedae.de;+49 7002 163098;Berchtold Wärmedämm Bau GmbH;Vertriebsmitarbeiter/-in;Wohnungswirtschaft;80331;München;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2026-01-06;2026-01-06T03:28:29
TN-00666;Frau;Ines;Berchtold;ines.berchtold@ingenieurbueroberc.de;+49 9187 690433;Ingenieurbüro Berchtold;Inhaber/-in;Wohnungswirtschaft;88045;Friedrichshafen;DE;Tagesticket;14.01.2026;1;true;2025-10-25;2025-10-25T23:00:20
TN-00667;Herr;Klaus;Jung;klaus.jung@jungbaustoffe.de;+49 8303 815234;Jung Baustoffe;Architekt/-in;Sanierung/Denkmalschutz;79098;Freiburg im Breisgau;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-10-12;2025-10-12T06:37:58
TN-00668;Frau;Jennifer;Wolf;jennifer.wolf@wolfbaustoffe.de;+49 9455 444412;Wolf Baustoffe;Geschäftsführer/-in;Garten- und Landschaftsbau;70173;Stuttgart;DE;2-Tages-Ticket;"15.01.2026;16.01.2026";2;true;2025-10-12;2025-10-12T05:34:42
TN-00669;Herr;Georg;Mayer;georg.mayer@rothbaugmbhcokg.de;+49 9880 612729;Roth Bau GmbH & Co. KG;Einkäufer/-in;Trockenbau;79098;Freiburg im Breisgau;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-12-18;2025-12-18T06:10:19
TN-00670;Herr;Holger;Schmidt;holger.schmidt@schmidthandwerksbe.de;+49 8541 967661;Schmidt Handwerksbetrieb;Polier/-in;Maler & Stuckateur;75173;Pforzheim;DE;Tagesticket;15.01.2026;1;true;2026-01-09;2026-01-09T20:53:34
TN-00671;Herr;Peter;Huber;peter.huber@schmittputzgmbh.de;+49 9787 843647;Schmitt Putz GmbH;Architekt/-in;Bauträger;89077;Ulm;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-09-05;2025-09-05T04:11:21
TN-00672;Frau;Heike;Klein;heike.klein@kleinbaustoffe.de;+49 9883 841309;Klein Baustoffe;Polier/-in;Bauträger;87509;Immenstadt;DE;2-Tages-Ticket;"14.01.2026;16.01.2026";2;true;2025-10-25;2025-10-25T20:25:10
TN-00673;Frau;Karin;Gangl;karin.gangl@schaeferhochundtie.de;+49 9753 815531;Schäfer Hoch- und Tiefbau Bau GmbH;Polier/-in;Bauingenieurwesen;88131;Lindau;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2026-01-07;2026-01-07T11:04:11
TN-00674;Herr;Christian;Schulz;christian.schulz@hoermannfassadenba.de;+49 7094 826648;Hörmann Fassaden Bau GmbH;Niederlassungsleiter/-in;Trockenbau;86150;Augsburg;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-10-08;2025-10-08T14:05:34
TN-00675;Frau;Sabine;Lehmann;sabine.lehmann@lehmannhandwerksbe.de;+49 8666 387347;Lehmann Handwerksbetrieb;Inhaber/-in;Sanierung/Denkmalschutz;87509;Immenstadt;DE;2-Tages-Ticket;"15.01.2026;16.01.2026";2;false;2025-11-03;2025-11-03T01:17:08
TN-00676;Frau;Daniela;Walter;daniela.walter@walterhandwerksbet.de;+49 8720 658272;Walter Handwerksbetrieb;Vertriebsmitarbeiter/-in;Maler & Stuckateur;89077;Ulm;DE;2-Tages-Ticket;"14.01.2026;15.01.2026";2;true;2025-09-10;2025-09-10T10:52:16
TN-00677;Herr;Wolfgang;Meyer;wolfgang.meyer@architekturbuerome.de;+49 8023 306440;Architekturbüro Meyer;Bauleiter/-in;Maler & Stuckateur;89077;Ulm;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-11-22;2025-11-22T15:08:43
TN-00678;Herr;Michael;Mayer;michael.mayer@friedrichbaumeiste.de;+49 8012 213079;Friedrich Bau Meisterbetrieb;Vertriebsmitarbeiter/-in;Bauträger;84028;Landshut;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-11-05;2025-11-05T05:57:45
TN-00679;Herr;Wolfgang;Walter;wolfgang.walter@architekturbuerowa.de;+49 7391 755725;Architekturbüro Walter;Vertriebsmitarbeiter/-in;Bauingenieurwesen;94032;Passau;DE;2-Tages-Ticket;"15.01.2026;16.01.2026";2;true;2025-12-30;2025-12-30T15:23:21
TN-00680;Herr;Andreas;Lange;andreas.lange@sailermalergmbhcok.de;+49 9501 756602;Sailer Maler GmbH & Co. KG;Einkäufer/-in;Baustoffhandel;87509;Immenstadt;DE;Tagesticket;14.01.2026;1;true;2025-11-26;2025-11-26T03:29:20
TN-00681;Herr;Dieter;Fischer;dieter.fischer@wernernatursteingm.de;+49 9455 925727;Werner Naturstein GmbH;Niederlassungsleiter/-in;Bauingenieurwesen;94032;Passau;DE;Tagesticket;16.01.2026;1;true;2025-11-20;2025-11-20T03:54:07
TN-00682;Frau;Annika;Sailer;annika.sailer@kruegerdachhandwer.de;+49 8344 716366;Krüger Dach Handwerk GmbH;Meister/-in;Baustoffhandel;93047;Regensburg;DE;2-Tages-Ticket;"15.01.2026;16.01.2026";2;true;2025-09-06;2025-09-06T09:02:19
TN-00683;Herr;Erwin;Sailer;erwin.sailer@ingenieurbuerosail.de;+49 8455 541457;Ingenieurbüro Sailer;Vertriebsmitarbeiter/-in;Garten- und Landschaftsbau;87459;Pfronten;DE;2-Tages-Ticket;"14.01.2026;16.01.2026";2;false;2026-01-03;2026-01-03T02:19:49
TN-00684;Herr;Florian;Schulz;florian.schulz@architekturbuerosc.de;+49 9101 783362;Architekturbüro Schulz;Architekt/-in;Wohnungswirtschaft;87459;Pfronten;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-10-31;2025-10-31T20:28:22
TN-00685;Herr;Werner;Mayer;werner.mayer@schwarztrockenbaue.de;+49 9778 251624;Schwarz Trockenbau e.K.;Geschäftsführer/-in;Bauträger;87561;Oberstdorf;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-12-10;2025-12-10T20:33:59
TN-00686;Herr;Felix;Hofmann;felix.hofmann@frankputzgmbhcokg.de;+49 8948 828531;Frank Putz GmbH & Co. KG;Mitarbeiter/-in Verkauf Innendienst;Fliesenleger;87435;Kempten;DE;Tagesticket;16.01.2026;1;false;2025-11-06;2025-11-06T15:44:50
TN-00687;Frau;Cornelia;Vogel;cornelia.vogel@ingenieurbuerovoge.de;+49 7429 576370;Ingenieurbüro Vogel;Geschäftsführer/-in;Fliesenleger;80331;München;DE;2-Tages-Ticket;"14.01.2026;15.01.2026";2;true;2025-11-21;2025-11-21T15:15:41
TN-00688;Herr;Daniel;Beck;daniel.beck@wolfputzag.de;+49 7754 966212;Wolf Putz AG;Geschäftsführer/-in;Maler & Stuckateur;70173;Stuttgart;DE;Tagesticket;16.01.2026;1;true;2025-11-13;2025-11-13T07:52:33
TN-00689;Frau;Petra;Schulze;petra.schulze@schmittmassivbaugm.de;+49 8474 146037;Schmitt Massivbau GmbH & Co. KG;Geschäftsführer/-in;Bauträger;84028;Landshut;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-12-24;2025-12-24T01:29:47
TN-00690;Herr;Daniel;Hörmann;daniel.hoermann@kruegerfliesenmeis.de;+49 7088 284630;Krüger Fliesen Meisterbetrieb;Projektleiter/-in;Baustoffhandel;89312;Günzburg;DE;Tagesticket;16.01.2026;1;true;2025-10-19;2025-10-19T02:16:35
TN-00691;Herr;Rainer;Berger;rainer.berger@architekturbuerobe.de;+49 7983 487596;Architekturbüro Berger;Architekt/-in;Sanierung/Denkmalschutz;70173;Stuttgart;DE;2-Tages-Ticket;"14.01.2026;15.01.2026";2;true;2025-10-12;2025-10-12T03:46:37
TN-00692;Frau;Susanne;Becker;susanne.becker@sailerbodengmbhcok.de;+49 8532 433396;Sailer Boden GmbH & Co. KG;Polier/-in;Dachdecker;88131;Lindau;DE;2-Tages-Ticket;"14.01.2026;15.01.2026";2;false;2025-12-13;2025-12-13T17:53:05
TN-00693;Herr;Andreas;Möller;andreas.moeller@planungsbueromoell.de;+49 8342 359178;Planungsbüro Möller;Geschäftsführer/-in;Sanierung/Denkmalschutz;89312;Günzburg;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-10-28;2025-10-28T10:59:27
TN-00694;Herr;Konstantin;Friedrich;konstantin.friedrich@planungsbuerofried.de;+49 9518 168024;Planungsbüro Friedrich;Bauleiter/-in;Trockenbau;87435;Kempten;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-12-01;2025-12-01T17:28:06
TN-00695;Frau;Ursula;Walter;ursula.walter@langtrockenbauek.de;+49 9026 596771;Lang Trockenbau e.K.;Projektleiter/-in;Bauingenieurwesen;88045;Friedrichshafen;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-12-04;2025-12-04T04:19:39
TN-00696;Herr;Tobias;Klein;tobias.klein@kleinbaustoffhande.de;+49 8740 495400;Klein Baustoffhandel;Polier/-in;Architektur;89077;Ulm;DE;Tagesticket;16.01.2026;1;false;2025-11-17;2025-11-17T05:01:39
TN-00697;Frau;Katrin;Schulze;katrin.schulze@schwarzmalerag.de;+49 7168 587853;Schwarz Maler AG;Auszubildende/-r;Bauingenieurwesen;88045;Friedrichshafen;DE;Tagesticket;16.01.2026;1;true;2025-11-08;2025-11-08T14:27:28
TN-00698;Frau;Annika;Lehmann;annika.lehmann@braunhochundtiefba.de;+49 7957 378527;Braun Hoch- und Tiefbau e.K.;Niederlassungsleiter/-in;Baustoffhandel;78462;Konstanz;DE;Tagesticket;16.01.2026;1;true;2025-09-06;2025-09-06T03:11:42
TN-00699;Herr;Patrick;Berchtold;patrick.berchtold@sailermalerek.de;+49 8475 140140;Sailer Maler e.K.;Auszubildende/-r;Bauträger;89077;Ulm;DE;Tagesticket;14.01.2026;1;true;2025-09-20;2025-09-20T10:37:10
TN-00700;Frau;Katrin;Zimmermann;katrin.zimmermann@zimmermannhandwerk.de;+49 7564 996531;Zimmermann Handwerksbetrieb;Mitarbeiter/-in Verkauf Innendienst;Garten- und Landschaftsbau;86150;Augsburg;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-10-08;2025-10-08T08:27:29
TN-00701;Frau;Sabine;Weiß;sabine.weiss@sailergartenag.de;+49 7048 594932;Sailer Garten AG;Niederlassungsleiter/-in;Trockenbau;78462;Konstanz;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-12-22;2025-12-22T22:46:49
TN-00702;Herr;Jonas;Klein;jonas.klein@mayerputzgmbhcokg.de;+49 8919 857607;Mayer Putz GmbH & Co. KG;Vertriebsmitarbeiter/-in;Maler & Stuckateur;88045;Friedrichshafen;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-12-24;2025-12-24T07:38:06
TN-00703;Frau;Christine;Lehmann;christine.lehmann@lehmannhandwerksbe.de;+49 9287 131566;Lehmann Handwerksbetrieb;Architekt/-in;Architektur;79098;Freiburg im Breisgau;DE;2-Tages-Ticket;"15.01.2026;16.01.2026";2;false;2025-10-12;2025-10-12T00:44:08
TN-00704;Herr;Dominik;Peters;dominik.peters@kruegergartengmbhc.de;+49 8652 899897;Krüger Garten GmbH & Co. KG;Mitarbeiter/-in Verkauf Innendienst;Trockenbau;79098;Freiburg im Breisgau;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-11-22;2025-11-22T23:59:45
TN-00705;Herr;Helmut;Sailer;helmut.sailer@hoffmannbodenek.de;+49 9489 701755;Hoffmann Boden e.K.;Einkäufer/-in;Dachdecker;83278;Traunstein;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2026-01-01;2026-01-01T15:15:50
TN-00706;Frau;Susanne;König;susanne.koenig@wagnerhochundtiefb.de;+49 8247 197770;Wagner Hoch- und Tiefbau e.K.;Bauleiter/-in;Baustoffhandel;83278;Traunstein;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-11-28;2025-11-28T00:18:25
TN-00707;Herr;Andreas;Riedmiller;andreas.riedmiller@riedmillerbaustoff.de;+49 8580 397604;Riedmiller Baustoffhandel;Meister/-in;Bauträger;87561;Oberstdorf;DE;Tagesticket;16.01.2026;1;true;2025-10-07;2025-10-07T14:02:53
TN-00708;Herr;Simon;Fischer;simon.fischer@schaeferbauek.de;+49 7453 235410;Schäfer Bau e.K.;Auszubildende/-r;Dachdecker;79098;Freiburg im Breisgau;DE;Tagesticket;15.01.2026;1;false;2025-11-16;2025-11-16T06:40:57
TN-00709;Herr;Rainer;Eberle;rainer.eberle@planungsbueroeberl.de;+49 9906 797085;Planungsbüro Eberle;Vertriebsmitarbeiter/-in;Architektur;88131;Lindau;DE;2-Tages-Ticket;"15.01.2026;16.01.2026";2;false;2025-10-31;2025-10-31T11:34:23
TN-00710;Frau;Cornelia;Bauer;cornelia.bauer@neumannwaermedaemm.de;+49 8635 734229;Neumann Wärmedämm GmbH & Co. KG;Meister/-in;Trockenbau;87561;Oberstdorf;DE;2-Tages-Ticket;"15.01.2026;16.01.2026";2;true;2025-09-29;2025-09-29T00:59:34
TN-00711;Frau;Annika;Huber;annika.huber@huberhandwerksbetr.de;+49 8869 463627;Huber Handwerksbetrieb;Mitarbeiter/-in Verkauf Innendienst;Garten- und Landschaftsbau;87435;Kempten;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-10-27;2025-10-27T05:45:58
TN-00712;Frau;Melanie;Riedmiller;melanie.riedmiller@planungsbueroriedm.de;+49 9530 868862;Planungsbüro Riedmiller;Einkäufer/-in;Fliesenleger;79098;Freiburg im Breisgau;DE;Tagesticket;16.01.2026;1;true;2025-10-19;2025-10-19T17:03:08
TN-00713;Herr;Helmut;Wagner;helmut.wagner@wolfstuckmeisterbe.de;+49 9202 406068;Wolf Stuck Meisterbetrieb;Niederlassungsleiter/-in;Baustoffhandel;87616;Marktoberdorf;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-10-24;2025-10-24T11:53:23
TN-00714;Herr;Anton;Krause;anton.krause@ingenieurbuerokrau.de;+49 7430 628896;Ingenieurbüro Krause;Architekt/-in;Dachdecker;87534;Oberstaufen;DE;Tagesticket;14.01.2026;1;false;2025-11-11;2025-11-11T22:24:57
TN-00715;Frau;Monika;Köhler;monika.koehler@weberbauhandwerkgm.de;+49 8635 997343;Weber Bau Handwerk GmbH;Meister/-in;Dachdecker;93047;Regensburg;DE;2-Tages-Ticket;"15.01.2026;16.01.2026";2;true;2025-11-30;2025-11-30T00:37:42
